#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33260.92,2022-10-21T23:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33773.5,2022-10-22T00:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33751.94,2022-10-22T01:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33904.13,2022-10-22T02:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33906.96,2022-10-22T03:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,33684.2,2022-10-22T04:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,30780.5,2022-10-22T05:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,5944.08,2022-10-22T06:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3390.09,2022-10-22T07:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2747.15,2022-10-22T09:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2501.14,2022-10-22T10:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2502.37,2022-10-22T11:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2485.19,2022-10-22T12:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2455.35,2022-10-22T13:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2481.57,2022-10-22T14:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2464.43,2022-10-22T15:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2461.12,2022-10-22T16:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2460.42,2022-10-22T17:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2389.89,2022-10-22T18:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2390.2,2022-10-22T19:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2378.62,2022-10-22T20:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2353.51,2022-10-22T21:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2380.8,2022-10-22T22:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2382.31,2022-10-22T23:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2379.97,2022-10-23T00:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2366.16,2022-10-23T01:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2460.78,2022-10-23T02:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2460.78,2022-10-23T03:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2482.22,2022-10-23T04:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2429.07,2022-10-23T05:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2401.53,2022-10-23T06:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2486.6,2022-10-23T07:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2475.59,2022-10-23T08:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2453.1,2022-10-23T09:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2567.66,2022-10-23T10:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2487.76,2022-10-23T11:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2855.53,2022-10-23T12:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3029.33,2022-10-23T13:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3044.36,2022-10-23T14:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2973.66,2022-10-23T15:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2990.01,2022-10-23T16:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3062.5,2022-10-23T17:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3013.9,2022-10-23T18:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3020.31,2022-10-23T19:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2980.96,2022-10-23T20:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3039.87,2022-10-23T21:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2972.84,2022-10-23T22:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2993.66,2022-10-23T23:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3082.25,2022-10-24T00:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3038.23,2022-10-24T01:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3022.19,2022-10-24T02:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3053.39,2022-10-24T03:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3026.65,2022-10-24T04:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3014.91,2022-10-24T05:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3018.67,2022-10-24T06:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3013.13,2022-10-24T07:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3002.78,2022-10-24T08:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2944.89,2022-10-24T09:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2926.53,2022-10-24T10:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2993.98,2022-10-24T11:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2851.32,2022-10-24T12:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2941.4,2022-10-24T13:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2988.39,2022-10-24T14:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3072.91,2022-10-24T15:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3003.07,2022-10-24T16:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2997.98,2022-10-24T17:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3023.94,2022-10-24T18:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2988.01,2022-10-24T19:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3027.72,2022-10-24T20:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3010.47,2022-10-24T21:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2968.38,2022-10-24T22:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2993.67,2022-10-24T23:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3015.25,2022-10-25T00:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3069.32,2022-10-25T01:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3012.63,2022-10-25T02:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2998.94,2022-10-25T03:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3023.28,2022-10-25T04:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,2993.83,2022-10-25T05:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3014.16,2022-10-25T06:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3068.01,2022-10-25T07:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3005.38,2022-10-25T08:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3050.14,2022-10-25T09:00:00Z
mqtt_consumer,15min,mqtt.angizehco.com,load,received,3013.59,2022-10-25T10:00:00Z
