#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
POT,24,mqtt.angizehco.com,1,security_system,255,2022-11-01T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,252,2022-11-01T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,250,2022-11-01T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,247,2022-11-01T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,250,2022-11-01T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,252,2022-11-01T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,255,2022-11-01T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,258,2022-11-01T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,269,2022-11-01T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,272,2022-11-01T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,269,2022-11-01T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,266,2022-11-01T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,269,2022-11-01T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,269,2022-11-01T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,263,2022-11-01T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,263,2022-11-01T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,263,2022-11-01T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,255,2022-11-01T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,255,2022-11-01T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,250,2022-11-01T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,252,2022-11-01T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-01T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,250,2022-11-01T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,242,2022-11-02T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,242,2022-11-02T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-02T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-02T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,239,2022-11-02T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,242,2022-11-02T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,239,2022-11-02T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-02T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-02T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,239,2022-11-02T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-02T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,239,2022-11-02T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-02T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-02T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-02T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-02T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,232,2022-11-02T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,232,2022-11-02T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-02T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-02T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,223,2022-11-02T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,221,2022-11-02T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,225,2022-11-02T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,216,2022-11-02T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,221,2022-11-03T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,216,2022-11-03T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,214,2022-11-03T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,214,2022-11-03T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,216,2022-11-03T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,225,2022-11-03T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,223,2022-11-03T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-03T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,230,2022-11-03T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,232,2022-11-03T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-03T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-03T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-03T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,223,2022-11-03T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,221,2022-11-03T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,216,2022-11-03T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-03T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,216,2022-11-03T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,214,2022-11-03T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-04T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-04T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-04T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-04T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-04T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-04T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-04T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-04T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-04T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-04T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-04T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,206,2022-11-04T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-04T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-04T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,202,2022-11-04T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,199,2022-11-04T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,199,2022-11-04T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,199,2022-11-04T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,195,2022-11-04T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,195,2022-11-05T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,195,2022-11-05T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,193,2022-11-05T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,193,2022-11-05T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,191,2022-11-05T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,190,2022-11-05T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,197,2022-11-05T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,199,2022-11-05T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,201,2022-11-05T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,202,2022-11-05T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-05T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-05T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-05T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,210,2022-11-05T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,208,2022-11-05T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-05T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-05T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,204,2022-11-05T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,202,2022-11-05T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,199,2022-11-05T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,201,2022-11-05T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,197,2022-11-05T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,193,2022-11-05T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,193,2022-11-05T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,195,2022-11-06T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,191,2022-11-06T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,191,2022-11-06T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,191,2022-11-06T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,193,2022-11-06T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,188,2022-11-06T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-06T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-06T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,234,2022-11-06T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,0,2022-11-06T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,0,2022-11-06T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,0,2022-11-06T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,302,2022-11-06T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,292,2022-11-06T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,285,2022-11-06T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,299,2022-11-06T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,295,2022-11-06T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,292,2022-11-06T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,288,2022-11-06T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,278,2022-11-06T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,275,2022-11-06T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,275,2022-11-06T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,272,2022-11-06T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,272,2022-11-06T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,278,2022-11-07T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,266,2022-11-07T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,261,2022-11-07T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,247,2022-11-07T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,242,2022-11-07T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,232,2022-11-07T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-07T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,244,2022-11-07T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,237,2022-11-07T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,227,2022-11-07T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,221,2022-11-07T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,223,2022-11-07T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-07T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,180,2022-11-07T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,175,2022-11-07T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,174,2022-11-07T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,171,2022-11-07T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,168,2022-11-07T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,166,2022-11-07T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,165,2022-11-07T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,161,2022-11-07T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,159,2022-11-07T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,156,2022-11-07T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,156,2022-11-07T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,156,2022-11-08T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,154,2022-11-08T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,153,2022-11-08T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,152,2022-11-08T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,148,2022-11-08T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,149,2022-11-08T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,148,2022-11-08T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,141,2022-11-08T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,147,2022-11-08T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,149,2022-11-08T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,153,2022-11-08T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,156,2022-11-08T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,154,2022-11-08T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,126,2022-11-09T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,126,2022-11-09T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,127,2022-11-09T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,129,2022-11-09T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,132,2022-11-09T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,132,2022-11-09T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,132,2022-11-09T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,131,2022-11-09T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,129,2022-11-09T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,131,2022-11-09T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,130,2022-11-09T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,128,2022-11-09T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,125,2022-11-09T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,124,2022-11-09T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,121,2022-11-09T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,120,2022-11-09T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,119,2022-11-09T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-09T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-09T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,100,2022-11-10T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,212,2022-11-10T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,214,2022-11-10T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,219,2022-11-10T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,223,2022-11-10T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,225,2022-11-10T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,428,2022-11-10T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,403,2022-11-10T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,386,2022-11-10T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,386,2022-11-10T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,392,2022-11-10T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,398,2022-11-10T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,398,2022-11-10T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,409,2022-11-10T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,416,2022-11-10T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,409,2022-11-10T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,422,2022-11-10T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,409,2022-11-10T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,428,2022-11-10T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,416,2022-11-11T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,428,2022-11-11T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,435,2022-11-11T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,435,2022-11-11T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,442,2022-11-11T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,449,2022-11-11T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,456,2022-11-11T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,486,2022-11-11T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,486,2022-11-11T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,521,2022-11-11T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,539,2022-11-11T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-11T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-11T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-11T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-11T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-11T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-11T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-11T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-11T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-11T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-11T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-11T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-11T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-11T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-12T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-12T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-12T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-12T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,642,2022-11-12T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-12T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,748,2022-11-12T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,785,2022-11-12T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-12T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,869,2022-11-12T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,892,2022-11-12T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-12T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,869,2022-11-12T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,869,2022-11-12T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,825,2022-11-12T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,804,2022-11-12T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,825,2022-11-12T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-12T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,804,2022-11-12T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-12T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,825,2022-11-12T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,825,2022-11-12T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,785,2022-11-12T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,804,2022-11-12T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,766,2022-11-13T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,785,2022-11-13T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,804,2022-11-13T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,785,2022-11-13T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,785,2022-11-13T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,892,2022-11-13T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,917,2022-11-13T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-13T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,971,2022-11-13T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1000,2022-11-13T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1030,2022-11-13T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1030,2022-11-13T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1000,2022-11-13T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1063,2022-11-13T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1030,2022-11-13T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,971,2022-11-13T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,943,2022-11-13T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,943,2022-11-13T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,917,2022-11-13T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,917,2022-11-13T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,943,2022-11-13T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,943,2022-11-13T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,869,2022-11-13T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-13T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-14T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,869,2022-11-14T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-14T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-14T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,846,2022-11-14T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,1000,2022-11-14T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,917,2022-11-14T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,49,2022-11-14T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,539,2022-11-14T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,539,2022-11-14T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,521,2022-11-14T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-14T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-14T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-14T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-14T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-14T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-14T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-14T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-14T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-14T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-14T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-14T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-14T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-14T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-15T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-15T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-15T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-15T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T04:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T05:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,549,2022-11-15T06:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T07:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-15T08:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T09:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,616,2022-11-15T10:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,629,2022-11-15T11:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,604,2022-11-15T12:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-15T13:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-15T14:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T15:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,592,2022-11-15T16:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-15T17:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T18:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T19:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-15T20:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T21:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,581,2022-11-15T22:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,560,2022-11-15T23:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,549,2022-11-16T00:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,560,2022-11-16T01:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,570,2022-11-16T02:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,560,2022-11-16T03:00:00Z
POT,24,mqtt.angizehco.com,1,security_system,549,2022-11-16T04:00:00Z
