#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moist,2,mqtt.angizehco.com,15,toossab,472,2022-06-25T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,481,2022-06-25T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,474,2022-06-25T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,480,2022-06-25T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,477,2022-06-25T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,480,2022-06-25T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,477,2022-06-25T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,480,2022-06-25T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,484,2022-06-26T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,475,2022-06-26T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,481,2022-06-26T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,484,2022-06-26T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,489,2022-06-26T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,481,2022-06-26T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,489,2022-06-26T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,488,2022-06-26T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,489,2022-06-26T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,495,2022-06-26T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,489,2022-06-26T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,487,2022-06-26T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,492,2022-06-26T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,487,2022-06-26T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,484,2022-06-26T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,490,2022-06-26T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,487,2022-06-26T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,484,2022-06-26T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,494,2022-06-26T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,489,2022-06-26T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,496,2022-06-26T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,497,2022-06-26T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,488,2022-06-26T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,492,2022-06-26T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,495,2022-06-27T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,488,2022-06-27T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,496,2022-06-27T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,499,2022-06-27T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,499,2022-06-27T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,505,2022-06-27T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,499,2022-06-27T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,500,2022-06-27T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-06-27T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,497,2022-06-27T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,499,2022-06-27T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-27T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,505,2022-06-27T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-06-27T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-06-27T19:00:00Z
