#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moisture,2,mqtt.angizehco.com,1,toossab,434,2022-02-27T20:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433.6666667,2022-02-27T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432.5,2022-02-27T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433.6666667,2022-02-27T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434,2022-02-28T00:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434,2022-02-28T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434.3333333,2022-02-28T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-02-28T03:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-28T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438,2022-02-28T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.6666667,2022-02-28T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-28T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,437.5,2022-02-28T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-28T09:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439.3333333,2022-02-28T10:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,439,2022-02-28T11:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,441,2022-02-28T12:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,455.5,2022-02-28T13:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,426.6666667,2022-02-28T14:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.6666667,2022-02-28T15:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428,2022-02-28T16:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.5,2022-02-28T17:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.5,2022-02-28T18:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427,2022-02-28T19:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428,2022-02-28T20:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.75,2022-02-28T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428,2022-02-28T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.5,2022-02-28T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.6666667,2022-03-01T00:00:00Z
